caso,t,sigma,criterio,ciclo,r_k,r_prev,q_k
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,46,0.098533,0.090466,1.089173
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,47,0.096882,0.098533,0.983247
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,48,0.098698,0.096882,1.018744
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,49,0.099183,0.098698,1.004912
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,50,0.097970,0.099183,0.987763
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,51,0.099295,0.097970,1.013529
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,52,0.099739,0.099295,1.004473
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,53,0.100114,0.099739,1.003760
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,54,0.100435,0.100114,1.003209
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,55,0.099414,0.100435,0.989828
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,56,0.100653,0.099414,1.012463
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,57,0.100996,0.100653,1.003408
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,58,0.101317,0.100996,1.003185
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,59,0.101625,0.101317,1.003032
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,60,0.101924,0.101625,1.002946
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,61,0.102222,0.101924,1.002924
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,62,0.102525,0.102222,1.002960
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,63,0.102838,0.102525,1.003057
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,64,0.103169,0.102838,1.003214
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,65,0.104261,0.103169,1.010591
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,66,0.103595,0.104261,0.993615
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,67,0.103907,0.103595,1.003004
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,68,0.104262,0.103907,1.003417
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,69,0.104675,0.104262,1.003965
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,70,0.105923,0.104675,1.011923
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,71,0.105035,0.105923,0.991619
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,72,0.105485,0.105035,1.004276
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,73,0.106059,0.105485,1.005444
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,74,0.106895,0.106059,1.007882
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,75,0.106459,0.106895,0.995926
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,76,0.107843,0.106459,1.012996
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,77,0.106953,0.107843,0.991749
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,78,0.108604,0.106953,1.015436
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,79,0.107542,0.108604,0.990220
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,80,0.109260,0.107542,1.015974
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,81,0.108236,0.109260,0.990628
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,82,0.109842,0.108236,1.014845
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,83,0.109094,0.109842,0.993185
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,84,0.110358,0.109094,1.011587
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,85,0.110937,0.110358,1.005250
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,86,0.110085,0.110937,0.992315
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,87,0.111402,0.110085,1.011966
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,88,0.111905,0.111402,1.004512
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,89,0.112345,0.111905,1.003939
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,90,0.111560,0.112345,0.993008
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,91,0.112826,0.111560,1.011348
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,92,0.113258,0.112826,1.003830
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,93,0.113666,0.113258,1.003600
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,94,0.114057,0.113666,1.003440
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,95,0.114438,0.114057,1.003341
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,96,0.114815,0.114438,1.003292
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,97,0.115192,0.114815,1.003287
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,98,0.115575,0.115192,1.003326
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,99,0.115970,0.115575,1.003413
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,100,0.116382,0.115970,1.003555
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,101,0.116819,0.116382,1.003756
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,102,0.117795,0.116819,1.008359
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,103,0.117468,0.117795,0.997216
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,104,0.117929,0.117468,1.003924
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,105,0.118451,0.117929,1.004427
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,106,0.119384,0.118451,1.007881
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,107,0.119110,0.119384,0.997701
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,108,0.120451,0.119110,1.011259
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,109,0.119822,0.120451,0.994784
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,110,0.120493,0.119822,1.005596
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,111,0.121445,0.120493,1.007904
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,112,0.121344,0.121445,0.999166
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,113,0.122267,0.121344,1.007610
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,114,0.122949,0.122267,1.005573
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,115,0.122427,0.122949,0.995756
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,116,0.123670,0.122427,1.010155
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,117,0.124240,0.123670,1.004608
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,118,0.123789,0.124240,0.996369
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,119,0.124932,0.123789,1.009237
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,120,0.125455,0.124932,1.004185
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,121,0.125947,0.125455,1.003919
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,122,0.126417,0.125947,1.003731
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,123,0.126873,0.126417,1.003608
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,124,0.127321,0.126873,1.003533
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,125,0.127766,0.127321,1.003493
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,126,0.128211,0.127766,1.003481
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,127,0.128659,0.128211,1.003497
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,128,0.129116,0.128659,1.003548
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,129,0.129586,0.129116,1.003644
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,130,0.130078,0.129586,1.003798
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,131,0.130601,0.130078,1.004016
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,132,0.131588,0.130601,1.007556
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,133,0.131458,0.131588,0.999016
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,134,0.132037,0.131458,1.004400
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,135,0.133060,0.132037,1.007751
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,136,0.132937,0.133060,0.999075
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,137,0.134128,0.132937,1.008961
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,138,0.133893,0.134128,0.998251
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,139,0.135107,0.133893,1.009065
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,140,0.134939,0.135107,0.998755
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,141,0.136032,0.134939,1.008101
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,142,0.136668,0.136032,1.004678
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,143,0.136437,0.136668,0.998310
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,144,0.137550,0.136437,1.008153
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,145,0.138132,0.137550,1.004234
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,146,0.138687,0.138132,1.004018
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,147,0.139224,0.138687,1.003869
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,148,0.139749,0.139224,1.003771
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,149,0.140268,0.139749,1.003712
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,150,0.140784,0.140268,1.003682
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,151,0.141302,0.140784,1.003677
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,152,0.141825,0.141302,1.003701
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,153,0.142358,0.141825,1.003760
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,154,0.142908,0.142358,1.003866
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,155,0.143484,0.142908,1.004027
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,156,0.144527,0.143484,1.007270
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,157,0.144517,0.144527,0.999932
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,158,0.145147,0.144517,1.004360
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,159,0.146160,0.145147,1.006978
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,160,0.146231,0.146160,1.000486
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,161,0.147314,0.146231,1.007407
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,162,0.147380,0.147314,1.000445
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,163,0.148407,0.147380,1.006967
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,164,0.149096,0.148407,1.004647
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,165,0.149069,0.149096,0.999815
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,166,0.150139,0.149069,1.007180
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,167,0.150776,0.150139,1.004244
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,168,0.151391,0.150776,1.004077
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,169,0.151991,0.151391,1.003962
instrumento σ=0,3 (misma altura),1001.3494,0.3,angular,170,0.152582,0.151991,1.003888
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,1,0.026190,0.033107,0.791094
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,2,0.022425,0.026190,0.856225
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,3,0.020181,0.022425,0.899956
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,4,0.018545,0.020181,0.918897
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,5,0.017243,0.018545,0.929824
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,6,0.016257,0.017243,0.942811
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,7,0.015404,0.016257,0.947547
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,8,0.014825,0.015404,0.962383
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,9,0.014195,0.014825,0.957482
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,10,0.013753,0.014195,0.968907
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,11,0.013337,0.013753,0.969745
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,12,0.012972,0.013337,0.972613
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,13,0.012647,0.012972,0.974957
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,14,0.012352,0.012647,0.976642
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,15,0.012077,0.012352,0.977739
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,16,0.011814,0.012077,0.978259
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,17,0.011558,0.011814,0.978348
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,18,0.011403,0.011558,0.986602
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,19,0.011250,0.011403,0.986560
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,20,0.011004,0.011250,0.978096
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,21,0.010901,0.011004,0.990679
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,22,0.010736,0.010901,0.984870
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,23,0.010588,0.010736,0.986159
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,24,0.010476,0.010588,0.989486
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,25,0.010354,0.010476,0.988336
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,26,0.010207,0.010354,0.985773
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,27,0.010179,0.010207,0.997262
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,28,0.009994,0.010179,0.981823
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,29,0.009942,0.009994,0.994777
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,30,0.009886,0.009942,0.994369
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,31,0.009743,0.009886,0.985591
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,32,0.009639,0.009743,0.989310
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,33,0.009666,0.009639,1.002798
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,34,0.009563,0.009666,0.989330
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,35,0.009463,0.009563,0.989534
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,36,0.009380,0.009463,0.991255
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,37,0.009300,0.009380,0.991415
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,38,0.009323,0.009300,1.002496
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,39,0.009258,0.009323,0.993037
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,40,0.009193,0.009258,0.992946
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,41,0.009131,0.009193,0.993300
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,42,0.009075,0.009131,0.993855
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,43,0.009024,0.009075,0.994422
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,44,0.008978,0.009024,0.994905
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,45,0.008936,0.008978,0.995275
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,46,0.007910,0.008936,0.885211
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,47,0.007658,0.007910,0.968146
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,48,0.007708,0.007658,1.006450
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,49,0.007642,0.007708,0.991438
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,50,0.007659,0.007642,1.002252
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,51,0.007674,0.007659,1.001978
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,52,0.007720,0.007674,1.005964
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,53,0.007659,0.007720,0.992103
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,54,0.007669,0.007659,1.001298
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,55,0.007677,0.007669,1.001146
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,56,0.007685,0.007677,1.000942
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,57,0.007690,0.007685,1.000751
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,58,0.007695,0.007690,1.000601
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,59,0.007699,0.007695,1.000502
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,60,0.007702,0.007699,1.000453
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,61,0.007706,0.007702,1.000450
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,62,0.007710,0.007706,1.000493
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,63,0.007714,0.007710,1.000581
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,64,0.007720,0.007714,1.000716
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,65,0.007727,0.007720,1.000894
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,66,0.007735,0.007727,1.001104
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,67,0.007745,0.007735,1.001315
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,68,0.007757,0.007745,1.001472
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,69,0.007712,0.007757,0.994238
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,70,0.007751,0.007712,1.005041
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,71,0.007769,0.007751,1.002278
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,72,0.007787,0.007769,1.002424
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,73,0.007730,0.007787,0.992683
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,74,0.007786,0.007730,1.007229
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,75,0.007768,0.007786,0.997654
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,76,0.007785,0.007768,1.002129
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,77,0.007820,0.007785,1.004535
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,78,0.007769,0.007820,0.993496
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,79,0.007831,0.007769,1.008014
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,80,0.007785,0.007831,0.994148
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,81,0.007851,0.007785,1.008385
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,82,0.007797,0.007851,0.993117
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,83,0.007825,0.007797,1.003642
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,84,0.007856,0.007825,1.003954
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,85,0.007828,0.007856,0.996414
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,86,0.007849,0.007828,1.002674
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,87,0.007884,0.007849,1.004554
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,88,0.007850,0.007884,0.995597
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,89,0.007865,0.007850,1.001933
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,90,0.007878,0.007865,1.001699
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,91,0.007890,0.007878,1.001438
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,92,0.007927,0.007890,1.004760
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,93,0.007895,0.007927,0.995978
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,94,0.007906,0.007895,1.001361
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,95,0.007916,0.007906,1.001299
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,96,0.007926,0.007916,1.001266
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,97,0.007936,0.007926,1.001268
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,98,0.007947,0.007936,1.001305
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,99,0.007958,0.007947,1.001371
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,100,0.007939,0.007958,0.997624
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,101,0.007968,0.007939,1.003669
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,102,0.007980,0.007968,1.001502
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,103,0.007994,0.007980,1.001748
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,104,0.008009,0.007994,1.001963
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,105,0.007984,0.008009,0.996824
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,106,0.008018,0.007984,1.004246
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,107,0.008040,0.008018,1.002696
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,108,0.008013,0.008040,0.996719
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,109,0.008052,0.008013,1.004885
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,110,0.008041,0.008052,0.998615
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,111,0.008069,0.008041,1.003447
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,112,0.008062,0.008069,0.999138
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,113,0.008092,0.008062,1.003785
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,114,0.008078,0.008092,0.998206
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,115,0.008125,0.008078,1.005846
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,116,0.008092,0.008125,0.995952
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,117,0.008112,0.008092,1.002404
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,118,0.008129,0.008112,1.002148
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,119,0.008158,0.008129,1.003507
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,120,0.008140,0.008158,0.997848
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,121,0.008154,0.008140,1.001736
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,122,0.008167,0.008154,1.001588
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,123,0.008179,0.008167,1.001464
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,124,0.008190,0.008179,1.001378
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,125,0.008201,0.008190,1.001334
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,126,0.008212,0.008201,1.001331
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,127,0.008224,0.008212,1.001371
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,128,0.008235,0.008224,1.001450
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,129,0.008248,0.008235,1.001563
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,130,0.008262,0.008248,1.001700
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,131,0.008253,0.008262,0.998899
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,132,0.008278,0.008253,1.002978
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,133,0.008295,0.008278,1.002101
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,134,0.008315,0.008295,1.002328
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,135,0.008292,0.008315,0.997278
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,136,0.008335,0.008292,1.005149
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,137,0.008322,0.008335,0.998509
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,138,0.008358,0.008322,1.004256
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,139,0.008347,0.008358,0.998690
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,140,0.008386,0.008347,1.004772
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,141,0.008368,0.008386,0.997773
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,142,0.008388,0.008368,1.002448
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,143,0.008423,0.008388,1.004188
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,144,0.008406,0.008423,0.997977
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,145,0.008423,0.008406,1.001954
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,146,0.008438,0.008423,1.001791
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,147,0.008452,0.008438,1.001647
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,148,0.008465,0.008452,1.001538
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,149,0.008477,0.008465,1.001470
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,150,0.008489,0.008477,1.001443
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,151,0.008502,0.008489,1.001456
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,152,0.008515,0.008502,1.001508
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,153,0.008528,0.008515,1.001598
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,154,0.008543,0.008528,1.001722
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,155,0.008559,0.008543,1.001866
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,156,0.008551,0.008559,0.999124
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,157,0.008580,0.008551,1.003405
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,158,0.008600,0.008580,1.002307
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,159,0.008591,0.008600,0.998865
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,160,0.008625,0.008591,1.004049
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,161,0.008620,0.008625,0.999364
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,162,0.008654,0.008620,1.003994
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,163,0.008645,0.008654,0.998963
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,164,0.008666,0.008645,1.002376
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,165,0.008694,0.008666,1.003232
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,166,0.008688,0.008694,0.999311
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,167,0.008705,0.008688,1.001940
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,168,0.008720,0.008705,1.001794
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,169,0.008735,0.008720,1.001677
instrumento σ=0,7 (misma altura),1001.3494,0.7,angular,170,0.008749,0.008735,1.001599
